record_id,title,abstract,authors,year,label_included,review_id
27943677,Yolk/Shell Colloidal Crystals Incorporating Movable Cores with Their Motion Controlled by an External Electric Field.,"Yolk/shell particles composed of a submicrometer-sized movable core and a silica shell are promising building blocks for novel optical colloidal crystals, because the locations of cores in the shell compartment can be reversibly changed by using external stimuli. Two dimensional arrays of yolk/shell particles incorporating movable cores were prepared by a self-assembly method. The movable cores of colloidal crystals in water could be observed with an optical microscope under application of external electric field. The motions of inner silica cores depended on the electric field strength and frequency and were categorized into three cases: (1) Random Brownian motion, (2) anisotropic motion of cores moving in a direction orthogonal to a field, and (3) suppressed motion fixed in the center of shell compartment. Random Brownian motion of cores was scarcely affected by field strength when a high frequency (in the MHz range) electric field was applied. On the other hand, an increase in field strength at low-frequency fields (kHz) transiently changed the core motion from (1) to (2) and a further increase in field strength changed it from (2) to (3). When the silica core was incorporated in a large void a stronger electric field was needed to suppress its motion than when it was in a small void. The high responsivity to electric fields in a low-frequency range indicated the importance of electric double layer (EDL) interaction between core and inner shell in controlling the core location in yolk/shell colloidal crystals. It was also shown that movable titania cores in yolk/shell particles required a low-frequency field with a high strength to change from the random to anisotropic motion. The result suggested that the electrostatic interaction between EDLs of the silica core and the inner silica wall could be stronger than that between EDLs of the titania core and the silica shell.",Watanabe,2017,1,CD001703_pub4
19936143,Predictors of premature discontinuation of treatment in multiple disease states.,"Premature discontinuation of treatment impacts outcomes of clinical practice. The traditional perception has been patient discontinuation is mainly driven by unwanted side effects. Systematic analysis of data from clinical trials across several disease states was performed to identify predictors of premature discontinuation during clinical interventions. A post hoc analysis was conducted on 22 randomized, double-blind, placebo-controlled clinical trials for treatment of fibromyalgia, diabetic peripheral neuropathic pain, major depressive disorder, and generalized anxiety disorder. Analyses were conducted on pooled data within each disease state. Lack of early therapeutic response was a significant predictor of patient discontinuation in each disease state. Visit-wise changes in therapeutic response and severity of adverse events were also significant risk factors, with change in therapeutic response having a higher significance level in three disease states. Patients who discontinued due to adverse events had similar therapeutic responses as patients completing treatment. Contrary to the conventional belief that premature treatment discontinuation is primarily related to adverse events, our findings suggest lack of therapeutic response also plays a significant role in patient attrition. This research highlights the importance of systematic monitoring of therapeutic response in clinical practice as a measure to prevent patients' discontinuation from pharmacological treatments.",Nantz,2009,1,CD001703_pub4
19637208,Evaluating the maintenance of effect of duloxetine in patients with diabetic peripheral neuropathic pain.,"To evaluate the maintenance of effect of duloxetine 60 mg QD over 26 weeks in patients with diabetic peripheral neuropathic pain (DPNP). Adult patients with DPNP and Brief Pain Inventory (BPI) 24-h average pain >or=4 were treated in this open-label study with duloxetine 60 mg QD for 8 weeks. Responders (>or=30% pain reduction) continued on duloxetine 60 mg QD (maintenance arm) for 26 weeks while non-responders had duloxetine increased to 120 mg QD (rescue arm). The primary outcome measure was the mean change from baseline (Week 8) to endpoint (Week 34) in BPI average pain in the maintenance arm. A number of secondary efficacy measures, as well as safety and tolerability, were assessed. Two hundred and sixteen patients entered the study and their baseline BPI average pain was 5.9. Thirty-two patients (15%) discontinued during the acute phase. One hundred and fifteen (53%) patients were found to be responders to 60 mg dose and they entered the maintenance arm. During the maintenance period they reported a mean change of BPI average pain of 0.35, with 0.79 as the upper bound of the one-sided 97.5% CI, which was less than the pre-specified non-inferiority margin of 1.5 (p < 0.001). Non-responders, upon dose increase to 120 mg QD, reported a statistically significant pain reduction. Total of 119 patients completed either arm of the study. Twenty patients experienced 27 serious adverse events including one death. In this open-label study, the effect of duloxetine 60 mg QD in patients with DPNP was maintained over 6-month period.",Skljarevski,2009,1,CD001703_pub4
19625125,"Duloxetine, a centrally acting analgesic, in the treatment of patients with osteoarthritis knee pain: a 13-week, randomized, placebo-controlled trial.","Pain is a common cause of disability in osteoarthritis. Duloxetine, a serotonin and norepinephrine reuptake inhibitor (SNRI), has demonstrated analgesic effects in diabetic peripheral neuropathy and fibromyalgia. Considering its central mechanism of action, duloxetine may be effective in other pain states with evidence of central sensitization. Herein, we report the results of a 13-week, randomized, double-blind, placebo-controlled trial of duloxetine (60-120 mg/day) versus placebo in the treatment of knee pain in 231 patients meeting clinical and radiographic criteria for osteoarthritis of the knee. Duloxetine was superior to placebo on the primary efficacy measure (weekly mean 24-h pain scores) beginning at Week 1 and continuing through the treatment period (P < or = .05). There was also a significant improvement in the WOMAC physical functioning subscale and several other secondary outcomes. Adverse-event rates did not differ significantly between treatment groups (49.5% for duloxetine 60-120 mg/day, and 40.8% for placebo).",Chappell,2009,1,CD001703_pub4
21163113,Duloxetine versus placebo in the treatment of patients with diabetic neuropathic pain in China.,"Duloxetine, a selective serotonin and noradrenaline reuptake inhibitor, has been shown to be effective in treatment of diabetic peripheral neuropathic pain and approved for the management of patients with diabetic peripheral neuropathic pain (DPNP) in the United States, European Union, and many other countries. This study assessed the efficacy and safety of duloxetine in Chinese patients with diabetic peripheral neuropathic pain. This double-blind, randomized, placebo-controlled, flexible-dose study treated adult patients with diabetic peripheral neuropathic pain and baseline Brief Pain Inventory (BPI) 24-hour average pain severity ratings ≥ 4 with duloxetine 60 mg to 120 mg once daily or placebo for 12 weeks. Dose adjustments of duloxetine or matching placebo were based upon investigator's judgment of clinical response. Change from baseline to endpoint in BPI average pain was the primary efficacy outcome. Secondary outcome measures included BPI-severity and -Interference, Patient Global Impression of Improvement, Clinical Global Impressions of Severity, EuroQol: 5 Dimensions, Athens Insomnia Scale, and safety measures. Of 215 patients randomized, 88.4% and 82.1% of patients in placebo and duloxetine groups, respectively, completed the study. Mean change from baseline to endpoint in BPI average pain was not statistically different between the treatment groups (P = 0.124). Duloxetine- treated patients showed significantly greater pain reduction compared with those in placebo group at weeks 1, 2, and 4 (P = 0.004, P = 0.009, and P = 0.006, respectively), but not at weeks 8 (P = 0.125) and 12 (P = 0.107). Duloxetine-treated patients experienced statistically significant improvement in Patient Global Impression of Improvement, Clinical Global Impression of Severity, area under the curve for pain relief, BPI-severity pain right now, and BPI-interference walking ability. Patients treated with duloxetine 120 mg once daily showed significantly greater pain reduction on the Brief Pain Inventory average pain score relative to placebo. Duloxetine-treated patients reported nausea, somnolence, anorexia, and dysuria significantly more than placebo. Although the primary study endpoint was not achieved, the overall observed response pattern suggests the efficacy of duloxetine in the treatment of Chinese patients with diabetic peripheral neuropathic pain. The safety profile for duloxetine is similar to that reported in other global trials.",Gao,2010,1,CD001703_pub4
20546509,"Maintenance of effect of duloxetine in patients with chronic low back pain: a 41-week uncontrolled, dose-blinded study.","To assess the maintenance of the effect of duloxetine in the treatment of chronic low back pain. Patients (N = 181) with chronic low back pain entered a 41-week extension phase after completing a 13-week placebo-controlled treatment phase. The maintenance of the effect was assessed in patients taking duloxetine 60/120 mg/day who met the response criteria (> or = 30% reduction in Brief Pain Inventory average pain) at the end of the placebo-controlled phase. In addition, physical function was evaluated using the Roland-Morris Disability Questionnaire, the Clinical Global Impressions-Severity of Illness, and the Brief Pain Inventory Pain Severity and Interference ratings. Quality of life, safety, and tolerability outcomes were also assessed. Finally, placebo-treated patients were switched to duloxetine 60 mg/day at the beginning of the extension phase and their response to treatment is also reported. Initial responders to duloxetine treatment demonstrated further significant improvement (within-group) in pain, physical function, and quality of life. Significant within-group improvements were also observed in the extension phase for placebo-treated patients who were switched to duloxetine. Duloxetine was well tolerated with no new safety findings reported. In this study, the analgesic effect of duloxetine in patients with chronic low back pain was not only maintained for 41 weeks, but additional statistically significant improvement in pain and function was observed.",Skljarevski,2010,1,CD001703_pub4
20472510,"Duloxetine versus placebo in patients with chronic low back pain: a 12-week, fixed-dose, randomized, double-blind trial.","This randomized, double-blind, placebo-controlled study assessed efficacy and safety of duloxetine in patients with chronic low back pain (CLBP). Adults (n = 401) with a nonneuropathic CLBP and average pain intensity of ≥ 4 on an 11-point numerical scale (Brief Pain Inventory [BPI]) were treated with either duloxetine 60 mg once daily or placebo for 12 weeks. The primary measure was BPI average pain. Secondary endpoints included Patient's Global Impressions of Improvement (PGI-I), Roland Morris Disability Questionnaire (RMDQ-24), BPI-Severity (BPI-S), BPI-Interference (BPI-I), and response rates (either ≥ 30% or ≥ 50% BPI average pain reduction at endpoint). Health outcomes included Short Form-36, European Quality of Life-5 Dimensions, and the Work Productivity and Activity Impairment questionnaire. Safety and tolerability were assessed. Compared with placebo-treated patients, duloxetine-treated patients reported a significantly greater reduction in BPI average pain (P ≤ .001). Similarly, duloxetine-treated patients reported significantly greater improvements in PGI-I, BPI-S, BPI-I, 50% response rates, and some health outcomes. The RMDQ and 30% response rate showed numerical improvements with duloxetine treatment. Significantly more patients in the duloxetine group (15.2%) than patients in the placebo group (5.4%) discontinued because of adverse events (P = .002). Nausea and dry mouth were the most common treatment-emergent adverse events with rates significantly higher in duloxetine-treated patients. This study provides clinical evidence of the efficacy and safety of duloxetine at a fixed dose of 60 mg once daily in the treatment of chronic low back pain (CLBP). As of December 2009, duloxetine has not received regulatory approval for the treatment of CLBP.",Skljarevski,2010,1,CD001703_pub4
16118712,Process and product development in the manufacturing of molecular therapeutics.,"In the development of molecular therapies, a great deal of attention has focused on tissue targets, gene delivery vectors, and expression cassettes. In order to become an approved therapy, however, a molecular therapeutic has to pass down the same product registration pathway as any other biological product. Moving from research into industrial production requires careful attention to regulatory, manufacturing and quality concerns. Early work on developing and characterizing robust and scaleable manufacturing processes will ultimately be rewarded by ease of implementation as the product is successful in clinical trials. Regulatory agencies require solid process and product characterization studies to demonstrate control and understanding of the molecular therapeutic. As the gene therapy industry matures, standards will continue to rise, creating an industry that is capable of producing safe, high-quality and effective therapies for many of the world's most difficult disease targets.",Atkinson,1999,1,CD001703_pub4
15263315,High-quality energy-dispersive XAFS on the 1 s timescale applied to electrochemical and catalyst systems.,"",Dent,1999,1,CD001703_pub4
14965731,Inflammatory myofibroblastic tumour of the breast: report of a case with giant vacuolated cells.,"Inflammatory myofibroblastic tumours (IMTs) or inflammatory pseudo-tumours are uncommon lesions of unknown aetiology. The majority of the cases are reported in the lungs of young patients. Extra-pulmonary anatomic locations include the abdomen and pelvis, but rare cases have been described in the breast. We describe an IMT in an 86-year-old female, presenting as a well-circumscribed palpable mass in the left breast. Histologically the remarkable feature was the presence of giant vacuolated cells intermixed with spindle cells and a prominent plasma cell infiltrate immersed in a fibrous hyalinized stroma. Immunohistochemical and electron microscopy studies demonstrated the myofibroblastic nature of the giant vacuolated cells and the spindle cells, and the polyclonal nature of the plasma cells. The morphologic and immunohistochemical findings supported the diagnosis of IMT. The biological behaviour of IMT in this age group is unknown and surgical excision with close mammographic follow-up is considered to be appropriate treatment for this lesion in the breast.",Gobbi,1999,1,CD001703_pub4
19039880,A family-based intervention to promote healthy lifestyles in an aboriginal community in Canada.,"Obesity is a major public health problem in North America, particularly in Aboriginal people. To determine if a household-based lifestyle intervention is effective at reducing energy intake and increasing physical activity among Aboriginal families after 6 months. Randomized, open trial of 57 Aboriginal households recruited between May 2004 and April 2005 from the Six Nations Reserve in Ohsweken, Canada. Aboriginal Health Counsellors made regular home visits to assist families in setting dietary and physical activity goals. Additional interventions included provision of filtered water, a physical activity program for children, and educational events about healthy lifestyles. 57 households involving 174 individuals were randomized to intervention or usual care. Intervention households decreased consumption of fats, oils and sweets compared to usual care households (-4.9 servings per day vs. -3 servings/day, p=0.006), and this was associated with a reduction in trans fatty acids (-0.2 vs. +0.6 grams/day, p=0.02). Water consumption increased (+0.3 vs. -0.1 servings/day, p<0.04) and soda pop consumption decreased (-0.3 vs. -0.1 servings/day, p=0.02) in intervention households compared to usual care. A trend toward increased knowledge about healthy dietary practices in children, increased leisure-time activity and decreased sedentary behaviours was observed, although these differences were not statistically significant. A household-based intervention is associated with some positive changes in dietary practices and activity patterns. A larger and longer-term intervention which addresses both individual change and structural barriers in the community is needed. L’obésité est un problème de santé publique majeur en Amérique du Nord, particulièrement chez les Autochtones. Déterminer si une intervention de modification du mode de vie centrée sur les ménages parvient à réduire l’apport énergétique et à accroître l’activité physique dans des familles autochtones au bout de six mois. Essai ouvert aléatoire auprès de 57 ménages autochtones recrutés entre mai 2004 et avril 2005 dans la réserve des Six-Nations à Ohsweken (Ontario), au Canada. Des conseillers en santé autochtone ont fait des visites à domicile périodiques pour aider les familles à se fixer des objectifs de saine alimentation et d’activité physique. D’autres mesures ont aussi été instaurées: on a fourni de l’eau filtrée aux ménages, offert un programme d’activité physique aux enfants et organisé des activités de sensibilisation aux modes de vie sains. Les 57 ménages (174 personnes) ont été répartis aléatoirement en deux groupes, l’un recevant les mesures d’intervention et l’autre, les soins habituels. Les ménages recevant les mesures d’intervention ont diminué leur consommation de matières grasses, d’huile et de sucreries par rapport aux ménages recevant les soins habituels (-4,9 portions/jour contre -3 portions/jour, p=0,006), et cette diminution était associée à une baisse de la consommation d’acides gras trans (-0,2 contre +0,6 g/jour, p=0,02). Par ailleurs, leur consommation d’eau a augmenté (+0,3 contre -0,1 portion/jour, p<0,04), et leur consommation de boissons gazeuses a diminué (-0,3 contre -0,1 portion/jour, p=0,02). Nous avons aussi observé une amélioration des connaissances des enfants sur la saine alimentation, une augmentation de l’activité pendant les temps libres et une diminution des comportements sédentaires, mais ces changements n’étaient pas significatifs. Une intervention centrée sur les ménages est associée à certains changements positifs dans l’alimentation et l’activité physique. Il faudrait élargir et prolonger l’initiative, en tenant compte à la fois des changements individuels et des obstacles structurels dans la communauté.",Anand,2007,1,CD001703_pub4
18985133,Emotional modulation of body-selective visual areas.,"Emotionally expressive faces have been shown to modulate activation in visual cortex, including face-selective regions in ventral temporal lobe. Here, we tested whether emotionally expressive bodies similarly modulate activation in body-selective regions. We show that dynamic displays of bodies with various emotional expressions vs neutral bodies, produce significant activation in two distinct body-selective visual areas, the extrastriate body area and the fusiform body area. Multi-voxel pattern analysis showed that the strength of this emotional modulation was related, on a voxel-by-voxel basis, to the degree of body selectivity, while there was no relation with the degree of selectivity for faces. Across subjects, amygdala responses to emotional bodies positively correlated with the modulation of body-selective areas. Together, these results suggest that emotional cues from body movements produce topographically selective influences on category-specific populations of neurons in visual cortex, and these increases may implicate discrete modulatory projections from the amygdala.",Peelen,2007,1,CD001703_pub4
18690030,Block of Nav1.8 by small molecules.,"Sodium channels are key proteins in regulating neuronal excitability and accumulating data suggest that specific subtypes of voltage-dependent sodium channels are important in signaling various types of pain. Consistent with this theme, Jarvis et al.(7) recently reported the identification of a subtype-selective Na(v)1.8 blocker that was active in several pre-clinical models of pain. During the course of these studies compounds were also identified that showed large differences in potency when tested on Na(v)1.8 channels from different species. This addendum illustrates one of these compounds along with the potency correlation between recombinant and native tetrodotoxin-resistant sodium channels for additional examples. These data show that significant differences can be observed for sodium channel blockers across species and highlight the importance of considering this possibility when searching for new compounds and research tools to probe sodium channel function.",Krafte,2007,1,CD001703_pub4
14590551,Developmental changes in California Card Sorting Test performance.,"The purpose of the present study was to determine 1) if performance on the California Card Sorting Test (CCST) follows the same developmental gradient as other measures of concept formation and 2) whether the components of concept formation tapped by the CCST are developmentally dissociable. Participants were 68 children and young adults in four age-based groups: 7 to 9 years (n = 13); 10 to 12 years (n = 16); 17 to 19 (n = 20); and, 20 to 22 years (n = 19). All were of average or higher measured intelligence and screened for neurological, psychiatric, reading and attentional disorder. The findings of the present study suggest that like many other concept formation tasks, CCST performance approximates adult levels by age 10. Further, the different components of concept formation measured by the CCST are dissociable in the youngest children with the development of concept recognition preceding sorting ability.",Greve,2000,1,CD001703_pub4
11310235,An anti-smoking project instituted by senior nursing students in a rural community.,"The Health Council of Hawkins County, Tennessee, received a State Tobacco Prevention grant to institute an anti-smoking program in the county schools. The program chosen was called TarWars and encompasses a prohealth tobacco-free program curriculum. The goal was to discourage tobacco use among the nation's youth by focusing on tobacco's short-term ill effects. Because the program encourages community involvement, nursing students from East Tennessee State University, Johnson City, identified volunteers from the Hawkins County Retired Teachers Association to develop a teaching program for use in the first year of the program and as well as in subsequent years of the TarWars curriculum. A pretest and posttest were given to the students to assess the program's success. The objectives of the grant were that 80% of the students would be able to name three negative effects associated with tobacco use and three positive effects of not using tobacco. The goal was met when 91% could identify negative effects and 89% could identify three positive effects of not using tobacco.",Burchfield,2000,1,CD001703_pub4
11256634,Modular separation-based fiber-optic sensors for remote in situ monitoring.,"A modular separation-based fiber-optic sensor (SBFOS) with an integrated electronically controlled injection device is described for potential use in remote environmental monitoring. An SBFOS is a chemical monitor that integrates the separation selectivity and versatility afforded by capillary electrophoresis with the remote and high sensitivity capabilities of fiber-optic-based laser-induced fluorescence sensing. The detection module of the SBFOS accommodates all essential sensing components for dual-optical fiber, on-capillary fluorescence detection. An injection module, similar to injection platforms on micro-analysis chips, is also integrated to the SBFOS. The injection module allows for electronically controlled injection of the sample onto the separation capillary. The design and operational characteristics of the modular SBFOS are discussed in this paper. A micellar electrokinetic capillary chromatography mode of separation is employed to evaluate the potential of the sensor for in situ monitoring of neutral toxins (aflatoxins). The analytical figures of merit for the modular SBFOS include analysis times of between 5 and 10 min, separation efficiencies of approximately 10(4) theoretical plates, detection limits for aflatoxins in the mid-to-low nanomolar range, and controllable operation that results in sensor performance that is largely immune to sample matrix effects.",Dickens,2000,1,CD001703_pub4
2171335,Sodium bicarbonate administration in patients with heart disease.,"",Goodkin,1990,1,CD001703_pub4
2242663,Deterring the progression of HIV infection.,"",Goodkin,1990,1,CD001703_pub4
2149565,"A randomized, double-blind, placebo-controlled trial of trazodone hydrochloride in chronic low back pain syndrome.","A 6-week placebo-controlled trial evaluated the efficacy of trazodone hydrochloride for the relief of chronic low back pain. Forty-two subjects (22 trazodone, 20 placebo) with a 20.3-year average history of back pain were titrated to an average dose of trazodone 201 mg or placebo 238 mg and evaluated daily on a Visual Analogue Scale of pain intensity, at 2-week intervals on an observer rating of pain behavior while walking, and before and after the trial on the Beck Depression Inventory, the Sickness Impact Profile, and a solid state microcomputer (Vitalog) that measured physical activity. Trazodone blood levels and urine toxicology screens were also obtained. There were no significant differences between groups in treatment effect. The results of this study require confirmation by longer trials with larger, less chronic, more homogeneous samples at higher doses with follow-up assessments.",Goodkin,1990,1,CD001703_pub4
18751111,Special follow-up letter.,"",Atkinson,1998,1,CD001703_pub4
18465614,"Cardiovascular aging: physiology, pathology, pharmacology and therapeutics. 23-24 July 1998, Faculty of Pharmacy, Nancy, France.","In developed countries, premature death and morbidity caused by cardiovascular diseases of the aged are an important issue. This is also an increasing problem in the developing world. This symposium discussed the structural and functional changes, which underlie the way in which the susceptibility of the cardiovascular system to disease increases with age, and how such changes are influenced by external factors.",Atkinson,1998,1,CD001703_pub4
16032013,Typing of rabbit haemorrhagic disease virus from New Zealand wild rabbits.,"",O'Keefe,1998,1,CD001703_pub4
31007336,"Abortion, emotions, and health provision: Explaining health care professionals' willingness to provide abortion care using affect theory.","",Duffy,2018,1,CD001703_pub4
30724167,Caries management for the modern age: Improving practice one guideline at a time.,"",Fontana,2018,1,CD001703_pub4
30619145,"Genomic and Genetic Insights Into a Cosmopolitan Fungus, Paecilomyces variotii (Eurotiales).","Species in the genus Paecilomyces, a member of the fungal order Eurotiales, are ubiquitous in nature and impact a variety of human endeavors. Here, the biology of one common species, Paecilomyces variotii, was explored using genomics and functional genetics. Sequencing the genome of two isolates revealed key genome and gene features in this species. A striking feature of the genome was the two-part nature, featuring large stretches of DNA with normal GC content separated by AT-rich regions, a hallmark of many plant-pathogenic fungal genomes. These AT-rich regions appeared to have been mutated by repeat-induced point (RIP) mutations. We developed methods for genetic transformation of P. variotii, including forward and reverse genetics as well as crossing techniques. Using transformation and crossing, RIP activity was identified, demonstrating for the first time that RIP is an active process within the order Eurotiales. A consequence of RIP is likely reflected by a reduction in numbers of genes within gene families, such as in cell wall degradation, and reflected by growth limitations on P. variotii on diverse carbon sources. Furthermore, using these transformation tools we characterized a conserved protein containing a domain of unknown function (DUF1212) and discovered it is involved in pigmentation.",Urquhart,2018,1,CD001703_pub4
14529058,Sympathetic blockade and amitriptyline in the treatment of reflex sympathetic dystrophy.,"We prospectively investigated the outcome of a combination therapy of oral amitriptyline and sympathetic ganglion blockade on 10 patients suffering from reflex sympathetic dystrophy of the upper extremity for at least three months. The efficacy of the treatment was evaluated by clinical examination, pain ratings on the visual analogue scale (VAS) and grip strength measurements using the Jamar dynamometer. The results were statistically analysed with Wilcoxon signed-ranks test for comparison of the before and after treatment grip strength measurements and with paired t-test for comparison of the mean of initial and consecutive pain ratings on the VAS. Values of p < 0.01 were considered to be statistically significant. Combination therapy proved beneficial in this particular patient population, which, as far as previously documented studies are concerned, would otherwise respond less favourably to a treatment consisting solely of sympathetic blockade.",Karakurum,2003,1,CD001703_pub4
12701975,"Adding ketoprofen to intravenous patient-controlled analgesia with tramadol after major gynecological cancer surgery: a double-blinded, randomized, placebo-controlled clinical trial.","Ketoprofen is a NSAIDs of the 2-aryl propionic acid class commonly used in the treatment of inflammatory rheumatic disease, acute pain and fever. Clinically, ketoprofen seems to reduce morphine requirements by 33 to 40% with ketoprofen's supposed central mechanism of analgesia. We evaluated the efficacy and safety of intravenous (IV) ketoprofen as an adjuvant to IV PCA (patient controlled analgesia) with tramadol after major gynecological cancer surgery for postoperative analgesia. Fifty patients were enrolled in this double-blinded, randomized, placebo-controlled study. Patients were allocated randomly to two groups: group I (25 patients) served as a control group, with patients receiving saline; group II (25 patients) received ketoprofen. Patients received an intravenous bolus of saline or 100 mg ketoprofen at the end of surgery. Then, PCA was given as a 20 mg tramadol bolus and 10 min lockout time. Pain relief was regularly assessed using a visual analog scale. Tramadol consumption, side-effects, and patient satisfaction were noted during the 24 hours after the surgery. No significant difference was observed in pain score, side-effects and patient satisfaction between the groups (p > 0.05). The cumulative PCA-tramadol consumption was lower in the ketoprofen-treated patients than placebo-treated patients (p < 0.05). Our results demonstrate that a single dose of 100 mg ketoprofen reduced tramadol consumption for treatment of postoperative pain after major gynecological cancer surgery.",Tuncer,2003,1,CD001703_pub4
26640401,Measurement of the differential cross section for top quark pair production in pp collisions at [Formula: see text].,"The normalized differential cross section for top quark pair ([Formula: see text]) production is measured in pp collisions at a centre-of-mass energy of 8[Formula: see text] at the CERN LHC using the CMS detector in data corresponding to an integrated luminosity of 19.7[Formula: see text]. The measurements are performed in the lepton[Formula: see text]jets ([Formula: see text][Formula: see text]jets) and in the dilepton ([Formula: see text], [Formula: see text], and [Formula: see text]) decay channels. The [Formula: see text] cross section is measured as a function of the kinematic properties of the charged leptons, the jets associated to b quarks, the top quarks, and the [Formula: see text] system. The data are compared with several predictions from perturbative quantum chromodynamic up to approximate next-to-next-to-leading-order precision. No significant deviations are observed relative to the standard model predictions.",Khachatryan,2015,1,CD001703_pub4
26549982,Measurements of the [Formula: see text][Formula: see text] production cross sections in the [Formula: see text] channel in proton-proton collisions at [Formula: see text] and [Formula: see text] and combined constraints on triple gauge couplings.,"Measurements of the [Formula: see text][Formula: see text] production cross sections in proton-proton collisions at center-of-mass energies of 7 and 8[Formula: see text] are presented. Candidate events for the leptonic decay mode [Formula: see text], where [Formula: see text] denotes an electron or a muon, are reconstructed and selected from data corresponding to an integrated luminosity of 5.1 (19.6)[Formula: see text] at 7 (8)[Formula: see text] collected with the CMS experiment. The measured cross sections, [Formula: see text] at 7[Formula: see text], and [Formula: see text] at 8[Formula: see text], are in good agreement with the standard model predictions with next-to-leading-order accuracy. The selected data are analyzed to search for anomalous triple gauge couplings involving the [Formula: see text][Formula: see text] final state. In the absence of any deviation from the standard model predictions, limits are set on the relevant parameters. These limits are then combined with the previously published CMS results for [Formula: see text][Formula: see text] in 4[Formula: see text] final states, yielding the most stringent constraints on the anomalous couplings.",Khachatryan,2015,1,CD001703_pub4
26213486,"Constraints on the pMSSM, AMSB model and on other models from the search for long-lived charged particles in proton-proton collisions at [Formula: see text].","Stringent limits are set on the long-lived lepton-like sector of the phenomenological minimal supersymmetric standard model (pMSSM) and the anomaly-mediated supersymmetry breaking (AMSB) model. The limits are derived from the results presented in a recent search for long-lived charged particles in proton-proton collisions, based on data collected by the CMS detector at a centre-of-mass energy of 8 TeV at the Large Hadron Collider. In the pMSSM parameter sub-space considered, 95.9 % of the points predicting charginos with a lifetime of at least 10 ns are excluded. These constraints on the pMSSM are the first obtained at the LHC. Charginos with a lifetime greater than 100 ns and masses up to about 800 GeV in the AMSB model are also excluded. The method described can also be used to set constraints on other models.",Khachatryan,2015,1,CD001703_pub4
27175051,Getting Something out of Nothing: Analyzing Patterns of Null Responses to Improve Data Collection Methods in sub-Saharan Africa.,"Careful development and adaptation of assessments is imperative for cultural psychological research. However, despite the best efforts, the use of assessments in new contexts can reveal atypical and/or unexpected patterns of performance. We found this to be the case in the testing of assessments to be used for a larger investigation of Specific Reading Disabilities in Zambia. In a sample of 207 children (100 female) from grades 2 to 7, we illustrated that assessment characteristics (i.e., stimulus type, answer choice, and response type) differentially impact patterns of responsiveness. The number of missing values was highest for assessments that (1) used written stimuli, (2) had an open-ended answer choice, and (3) required an action response. Age and socio-economic status explained some of the variance in responsiveness in selected, but not all assessments. Consideration of the impact of stimulus and response types when adapting assessments cross-linguistically and cross-culturally is essential.",Hein,2016,1,CD001703_pub4
27134326,Marital Strain Exacerbates Health Risks of Filial Caregiving: Evidence from the 2005 National Survey of Midlife in the U.S.,"This study examined linkages between providing care for a parent (in contrast to not providing any care to other kin or nonkin) and four dimensions of physical health (self-rated health, functional limitations, physical symptoms, chronic conditions), as well as moderation of these linkages by gender and a negative dimension of marital quality--marital strain. Regression models were estimated using telephone and self-administered questionnaire data from 1080 married men and women who participated in the National Survey of Midlife in the U.S. (MIDUS) 2005. Although providing filial care was not found to be a global health risk for all married caregivers, marital strain was a critical factor in determining risk. Contrary to hypothesis, robust gender differences were not in evidence. But among both women and men, caregiving for a parent in the presence of high levels of marital strain was associated with significantly poorer health across all four evaluated outcomes.",Kang,2016,1,CD001703_pub4
26263095,The Next Breakthrough for Organic Photovoltaics?,"While the intense focus on energy level tuning in organic photovoltaic materials has afforded large gains in device performance, we argue here that strategies based on microstructural/morphological control are at least as promising in any rational design strategy. In this work, a meta-analysis of ∼150 bulk heterojunction devices fabricated with different materials combinations is performed and reveals strong correlations between power conversion efficiency and morphology-dominated properties (short-circuit current, fill factor) and surprisingly weak correlations between efficiency and energy level positioning (open-circuit voltage, enthalpic offset at the interface, optical gap). While energy level positioning should in principle provide the theoretical maximum efficiency, the optimization landscape that must be navigated to reach this maximum is unforgiving. Thus, research aimed at developing understanding-based strategies for more efficient optimization of an active layer microstructure and morphology are likely to be at least as fruitful.",Jackson,2015,1,CD001703_pub4
18435019,RAS-ACS promotes unity in surgery.,"",Katz,2005,1,CD001703_pub4
17710075,Noncardiac chest pain.,"The clinical approach to the patient with unexplained chest pain is complex, as the history does not clearly separate cardiac from noncardiac etiologies. After a careful work-up has excluded coronary artery disease, a systematic search for an esophageal etiology is the next step. Gastroesophageal reflux disease (GERD) is most commonly associated with noncardiac chest pain and should be the first diagnosis pursued. A therapeutic trial of antisecretory therapy with proton-pump inhibitors is the most efficient initial approach to diagnosis and therapy of GERD-related chest pain and can easily be instituted by a cardiologist familiar with the optimal use of proton-pump inhibitors.",Katz,2005,1,CD001703_pub4
